Date,Actual value,Predicted value
2004-04-29 21:00:00,1398.0,1258.133923
2004-04-29 22:00:00,1342.0,1197.440994
2004-04-29 23:00:00,1433.0,1208.834811
2004-04-30 00:00:00,1297.0,1141.12456
2004-04-30 01:00:00,1179.0,1064.763063
2004-04-30 02:00:00,1097.0,1030.333356
2004-04-30 03:00:00,1054.0,1003.081114
2004-04-30 04:00:00,1017.0,962.84062
2004-04-30 05:00:00,1005.0,963.69891
2004-04-30 06:00:00,1206.0,1079.370724
2004-04-30 07:00:00,1458.0,1247.256133
2004-04-30 08:00:00,1405.0,1252.263008
2004-04-30 09:00:00,1381.0,1223.121935
2004-04-30 10:00:00,1315.0,1168.997509
2004-04-30 11:00:00,1332.0,1177.528833
2004-04-30 12:00:00,1362.0,1205.885843
2004-04-30 13:00:00,1399.0,1241.245371
2004-04-30 14:00:00,1310.0,1160.003556
2004-04-30 15:00:00,1399.0,1191.450099
2004-04-30 16:00:00,1524.0,1247.709107
2004-04-30 17:00:00,1487.0,1262.245035
2004-04-30 18:00:00,1480.0,1316.94389
2004-04-30 19:00:00,1626.0,1434.611787
2004-04-30 20:00:00,1449.0,1304.374266
2004-04-30 21:00:00,1363.0,1232.684789
2004-04-30 22:00:00,1371.0,1222.046016
2004-04-30 23:00:00,1406.0,1194.45704
2004-05-01 00:00:00,1425.0,1287.713912
2004-05-01 01:00:00,1179.0,1116.080119
2004-05-01 02:00:00,1047.0,1017.632484
2004-05-01 03:00:00,1009.0,1000.972559
2004-05-01 04:00:00,882.0,874.509708
2004-05-01 05:00:00,858.0,826.031205
2004-05-01 06:00:00,875.0,836.966451
2004-05-01 07:00:00,1012.0,974.097841
2004-05-01 08:00:00,1049.0,976.059063
2004-05-01 09:00:00,1131.0,1031.850276
2004-05-01 10:00:00,1120.0,1006.296745
2004-05-01 11:00:00,1117.0,983.897069
2004-05-01 12:00:00,1110.0,977.18278
2004-05-01 13:00:00,962.0,867.932034
2004-05-01 14:00:00,963.0,865.898181
2004-05-01 15:00:00,1050.0,924.949874
2004-05-01 16:00:00,1053.0,922.845699
2004-05-01 17:00:00,1045.0,913.793092
2004-05-01 18:00:00,1124.0,980.666252
2004-05-01 19:00:00,1330.0,1110.357366
2004-05-01 20:00:00,1171.0,1049.766994
2004-05-01 21:00:00,1085.0,1003.818378
2004-05-01 22:00:00,1358.0,1161.095527
2004-05-01 23:00:00,1385.0,1135.986252
2004-05-02 00:00:00,1167.0,1051.062689
2004-05-02 01:00:00,1072.0,1030.524165
2004-05-02 02:00:00,938.0,941.328048
2004-05-02 03:00:00,1000.0,1002.630362
2004-05-02 04:00:00,854.0,859.575698
2004-05-02 05:00:00,815.0,839.923933
2004-05-02 06:00:00,866.0,882.113639
2004-05-02 07:00:00,911.0,915.374603
2004-05-02 08:00:00,988.0,966.871883
2004-05-02 09:00:00,1046.0,973.762447
2004-05-02 10:00:00,1085.0,975.690623
2004-05-02 11:00:00,1008.0,886.747857
2004-05-02 12:00:00,1004.0,870.993064
2004-05-02 13:00:00,948.0,843.369755
2004-05-02 14:00:00,1026.0,874.909114
2004-05-02 15:00:00,1047.0,906.54234
2004-05-02 16:00:00,1018.0,848.948098
2004-05-02 17:00:00,1160.0,977.775478
2004-05-02 18:00:00,1269.0,1066.680043
2004-05-02 19:00:00,1394.0,1151.655977
2004-05-02 20:00:00,1292.0,1095.295347
2004-05-02 21:00:00,1212.0,1044.099267
2004-05-02 22:00:00,1137.0,1036.785855
2004-05-02 23:00:00,1080.0,986.694678
2004-05-03 00:00:00,1031.0,958.354984
2004-05-03 01:00:00,917.0,818.990393
2004-05-03 02:00:00,888.0,802.332134
2004-05-03 03:00:00,872.0,810.017359
2004-05-03 04:00:00,876.0,794.712495
2004-05-03 05:00:00,964.0,884.228229
2004-05-03 06:00:00,1147.0,1059.057018
2004-05-03 07:00:00,1493.0,1317.169842
2004-05-03 08:00:00,1597.0,1412.275517
2004-05-03 09:00:00,1483.0,1286.947199
2004-05-03 10:00:00,1222.0,1155.459253
2004-05-03 11:00:00,1060.0,1034.552431
2004-05-03 12:00:00,1048.0,1004.596355
2004-05-03 13:00:00,1051.0,995.178617
2004-05-03 14:00:00,998.0,934.448276
2004-05-03 15:00:00,1058.0,972.402353
2004-05-03 16:00:00,1203.0,1110.332018
2004-05-03 17:00:00,1491.0,1299.404465
2004-05-03 18:00:00,1467.0,1313.853988
2004-05-03 19:00:00,1407.0,1226.946308
2004-05-03 20:00:00,1324.0,1152.151585
2004-05-03 21:00:00,1214.0,1081.138452
2004-05-03 22:00:00,1016.0,937.274606
2004-05-03 23:00:00,1135.0,1009.380715
2004-05-04 00:00:00,1065.0,982.093417
2004-05-04 01:00:00,999.0,934.982497
2004-05-04 02:00:00,911.0,864.734945
2004-05-04 03:00:00,873.0,831.430557
2004-05-04 04:00:00,881.0,798.075326
2004-05-04 05:00:00,967.0,870.863917
2004-05-04 06:00:00,1280.0,1076.411239
2004-05-04 07:00:00,1564.0,1335.489161
2004-05-04 08:00:00,1505.0,1332.800088
2004-05-04 09:00:00,1309.0,1225.360454
2004-05-04 10:00:00,1035.0,980.020557
2004-05-04 11:00:00,1148.0,1072.224093
2004-05-04 12:00:00,1152.0,1094.441091
2004-05-04 13:00:00,1131.0,1065.989143
2004-05-04 14:00:00,1142.0,1076.106482
2004-05-04 15:00:00,1197.0,1084.335818
2004-05-04 16:00:00,960.0,904.879423
2004-05-04 17:00:00,1077.0,982.087505
2004-05-04 18:00:00,1377.0,1244.997096
2004-05-04 19:00:00,1405.0,1287.773695
2004-05-04 20:00:00,1484.0,1311.223458
2004-05-04 21:00:00,1187.0,1113.730118
2004-05-04 22:00:00,870.0,855.457821
2004-05-04 23:00:00,932.0,866.913088
2004-05-05 00:00:00,830.0,771.0712
2004-05-05 01:00:00,778.0,707.144257
2004-05-05 02:00:00,820.0,730.582817
2004-05-05 03:00:00,842.0,793.207433
2004-05-05 04:00:00,867.0,803.973375
2004-05-05 05:00:00,927.0,869.043355
2004-05-05 06:00:00,1060.0,982.906909
2004-05-05 07:00:00,1440.0,1244.527456
2004-05-05 08:00:00,1449.0,1306.944348
2004-05-05 09:00:00,1384.0,1253.338128
2004-05-05 10:00:00,1172.0,1128.981027
2004-05-05 11:00:00,1143.0,1114.122256
2004-05-05 12:00:00,1167.0,1130.443893
2004-05-05 13:00:00,1303.0,1238.136653
2004-05-05 14:00:00,1264.0,1231.1925
2004-05-05 15:00:00,1242.0,1179.272623
2004-05-05 16:00:00,1070.0,1043.258062
2004-05-05 17:00:00,981.0,998.579307
2004-05-05 18:00:00,1198.0,1170.404144
2004-05-05 19:00:00,1000.0,986.253871
2004-05-05 20:00:00,1110.0,1012.344989
2004-05-05 21:00:00,1023.0,971.474576
2004-05-05 22:00:00,861.0,849.184515
2004-05-05 23:00:00,969.0,890.01611
2004-05-06 00:00:00,898.0,884.928521
2004-05-06 01:00:00,835.0,825.676559
2004-05-06 02:00:00,766.0,719.831583
2004-05-06 03:00:00,743.0,714.541963
2004-05-06 04:00:00,758.0,687.236427
2004-05-06 05:00:00,804.0,755.754272
2004-05-06 06:00:00,948.0,905.029123
2004-05-06 07:00:00,1204.0,1138.634345
2004-05-06 08:00:00,1231.0,1228.559105
2004-05-06 09:00:00,1176.0,1162.996471
2004-05-06 10:00:00,1043.0,1055.555018
2004-05-06 11:00:00,992.0,988.4991
2004-05-06 12:00:00,885.0,863.032288
2004-05-06 13:00:00,991.0,940.190525
2004-05-06 14:00:00,1182.0,1115.203451
2004-05-06 15:00:00,1191.0,1122.835071
2004-05-06 16:00:00,1272.0,1145.090301
2004-05-06 17:00:00,1138.0,1079.264046
2004-05-06 18:00:00,1008.0,987.880096
2004-05-06 19:00:00,1075.0,1039.244813
2004-05-06 20:00:00,1034.0,1020.449383
2004-05-06 21:00:00,934.0,940.491903
2004-05-06 22:00:00,883.0,857.20902
2004-05-06 23:00:00,1021.0,958.590426
2004-05-07 00:00:00,1059.0,1018.907448
2004-05-07 01:00:00,1023.0,1009.50792
2004-05-07 02:00:00,855.0,862.675003
2004-05-07 03:00:00,826.0,839.713833
2004-05-07 04:00:00,831.0,804.417836
2004-05-07 05:00:00,817.0,793.031105
2004-05-07 06:00:00,972.0,921.431357
2004-05-07 07:00:00,1200.0,1201.716949
2004-05-07 08:00:00,1234.0,1236.194774
2004-05-07 09:00:00,1164.0,1124.285077
2004-05-07 10:00:00,976.0,980.759055
2004-05-07 11:00:00,844.0,852.525952
2004-05-07 12:00:00,851.0,872.504557
2004-05-07 13:00:00,926.0,945.820814
2004-05-07 14:00:00,890.0,914.082357
2004-05-07 15:00:00,921.0,906.973147
2004-05-07 16:00:00,1052.0,980.445022
2004-05-07 17:00:00,1247.0,1165.31338
2004-05-07 18:00:00,1205.0,1187.992447
2004-05-07 19:00:00,1016.0,1014.950454
2004-05-07 20:00:00,984.0,958.797644
2004-05-07 21:00:00,1041.0,987.952296
2004-05-07 22:00:00,1027.0,982.006088
2004-05-07 23:00:00,1025.0,969.852925
2004-05-08 00:00:00,984.0,929.246354
2004-05-08 01:00:00,969.0,893.308077
2004-05-08 02:00:00,758.0,708.725191
2004-05-08 03:00:00,767.0,724.444688
2004-05-08 04:00:00,772.0,727.386724
2004-05-08 05:00:00,831.0,769.211503
2004-05-08 06:00:00,871.0,840.115157
2004-05-08 07:00:00,995.0,927.498831
2004-05-08 08:00:00,1093.0,1031.868304
2004-05-08 09:00:00,1079.0,1016.632386
2004-05-08 10:00:00,1084.0,999.122095
2004-05-08 11:00:00,1204.0,1080.360174
2004-05-08 12:00:00,1213.0,1101.279739
2004-05-08 13:00:00,1124.0,1041.597329
2004-05-08 14:00:00,945.0,885.498613
2004-05-08 15:00:00,964.0,896.181273
2004-05-08 16:00:00,903.0,844.460495
2004-05-08 17:00:00,918.0,875.054969
2004-05-08 18:00:00,1028.0,933.238219
2004-05-08 19:00:00,1175.0,1123.385567
2004-05-08 20:00:00,1215.0,1148.005114
2004-05-08 21:00:00,1072.0,1038.898339
2004-05-08 22:00:00,1070.0,1023.566993
2004-05-08 23:00:00,1021.0,973.008016
2004-05-09 00:00:00,1063.0,985.528015
2004-05-09 01:00:00,1068.0,1046.349969
2004-05-09 02:00:00,993.0,1019.315618
2004-05-09 03:00:00,1034.0,1036.465026
2004-05-09 04:00:00,1025.0,1032.457051
2004-05-09 05:00:00,1036.0,1061.590283
2004-05-09 06:00:00,924.0,974.864533
2004-05-09 07:00:00,922.0,938.349643
2004-05-09 08:00:00,830.0,808.385041
2004-05-09 09:00:00,947.0,866.607188
2004-05-09 10:00:00,977.0,894.405364
2004-05-09 11:00:00,1025.0,898.643373
2004-05-09 12:00:00,1040.0,931.680408
2004-05-09 13:00:00,1013.0,886.680155
2004-05-09 14:00:00,1035.0,907.644277
2004-05-09 15:00:00,1086.0,955.856931
2004-05-09 16:00:00,967.0,861.822514
2004-05-09 17:00:00,968.0,868.381624
2004-05-09 18:00:00,1004.0,898.471373
2004-05-09 19:00:00,1132.0,1001.530841
2004-05-09 20:00:00,1121.0,1030.063102
2004-05-09 21:00:00,1068.0,978.831066
2004-05-09 22:00:00,1123.0,1012.326701
2004-05-09 23:00:00,1101.0,1036.812547
2004-05-10 00:00:00,997.0,971.920989
2004-05-10 01:00:00,875.0,861.644752
2004-05-10 02:00:00,815.0,790.958815
2004-05-10 03:00:00,803.0,764.519948
2004-05-10 04:00:00,829.0,812.507357
2004-05-10 05:00:00,867.0,853.065104
2004-05-10 06:00:00,1118.0,1048.610321
2004-05-10 07:00:00,1632.0,1441.827565
2004-05-10 08:00:00,1598.0,1492.912365
2004-05-10 09:00:00,1378.0,1270.05721
2004-05-10 10:00:00,1132.0,1115.970631
2004-05-10 11:00:00,1108.0,1062.621525
2004-05-10 12:00:00,1131.0,1078.178073
2004-05-10 13:00:00,1105.0,1061.85535
2004-05-10 14:00:00,1120.0,1065.830523
2004-05-10 15:00:00,1100.0,1048.03385
2004-05-10 16:00:00,1098.0,1038.028136
2004-05-10 17:00:00,1137.0,1109.056745
2004-05-10 18:00:00,1267.0,1222.154343
2004-05-10 19:00:00,1319.0,1296.704965
2004-05-10 20:00:00,1160.0,1157.429836
2004-05-10 21:00:00,1084.0,1078.379834
2004-05-10 22:00:00,1025.0,1014.450924
2004-05-10 23:00:00,953.0,945.570953
2004-05-11 00:00:00,959.0,963.221346
2004-05-11 01:00:00,834.0,848.23997
2004-05-11 02:00:00,787.0,786.017721
2004-05-11 03:00:00,799.0,823.577275
2004-05-11 04:00:00,807.0,828.659091
2004-05-11 05:00:00,866.0,874.084528
2004-05-11 06:00:00,1035.0,1009.221603
2004-05-11 07:00:00,1469.0,1380.681167
2004-05-11 08:00:00,1553.0,1471.691854
2004-05-11 09:00:00,1513.0,1421.625308
2004-05-11 10:00:00,1395.0,1336.413215
2004-05-11 11:00:00,1209.0,1175.046275
2004-05-11 12:00:00,1142.0,1079.449392
2004-05-11 13:00:00,1140.0,1077.605373
2004-05-11 14:00:00,1105.0,1008.855895
2004-05-11 15:00:00,1131.0,1024.937544
2004-05-11 16:00:00,1162.0,1022.132692
2004-05-11 17:00:00,1336.0,1217.884936
2004-05-11 18:00:00,1533.0,1395.354965
2004-05-11 19:00:00,1650.0,1505.708073
2004-05-11 20:00:00,1535.0,1400.181881
2004-05-11 21:00:00,1382.0,1263.82543
2004-05-11 22:00:00,1335.0,1205.040925
2004-05-11 23:00:00,1267.0,1160.318966
2004-05-12 00:00:00,1122.0,1071.459897
2004-05-12 01:00:00,986.0,960.024705
2004-05-12 02:00:00,966.0,956.293256
2004-05-12 03:00:00,919.0,916.616753
2004-05-12 04:00:00,872.0,877.332667
2004-05-12 05:00:00,967.0,941.952113
2004-05-12 06:00:00,1152.0,1061.035097
2004-05-12 07:00:00,1500.0,1330.892261
2004-05-12 08:00:00,1754.0,1571.669837
2004-05-12 09:00:00,1558.0,1419.009866
2004-05-12 10:00:00,1446.0,1334.389841
2004-05-12 11:00:00,1349.0,1257.131783
2004-05-12 12:00:00,1452.0,1327.298625
2004-05-12 13:00:00,1676.0,1477.961334
2004-05-12 14:00:00,1327.0,1211.462974
2004-05-12 15:00:00,1248.0,1143.588214
2004-05-12 16:00:00,1250.0,1132.226807
2004-05-12 17:00:00,1222.0,1115.046574
2004-05-12 18:00:00,1159.0,1081.325788
2004-05-12 19:00:00,1192.0,1110.512535
2004-05-12 20:00:00,1074.0,1013.085456
2004-05-12 21:00:00,984.0,939.300405
2004-05-12 22:00:00,970.0,887.797569
2004-05-12 23:00:00,987.0,904.631166
2004-05-13 00:00:00,1003.0,929.630627
2004-05-13 01:00:00,933.0,857.799499
2004-05-13 02:00:00,859.0,787.564882
2004-05-13 03:00:00,815.0,746.570705
2004-05-13 04:00:00,792.0,690.130073
2004-05-13 05:00:00,835.0,732.922019
2004-05-13 06:00:00,975.0,864.399127
2004-05-13 07:00:00,1133.0,1025.739577
2004-05-13 08:00:00,1347.0,1225.878988
2004-05-13 09:00:00,1122.0,1079.293142
2004-05-13 10:00:00,1152.0,1086.462151
2004-05-13 11:00:00,1020.0,951.814755
2004-05-13 12:00:00,1066.0,983.964564
2004-05-13 13:00:00,1105.0,1033.514061
2004-05-13 14:00:00,1056.0,953.449069
2004-05-13 15:00:00,1084.0,1002.240748
2004-05-13 16:00:00,1288.0,1154.093283
2004-05-13 17:00:00,1390.0,1300.68015
2004-05-13 18:00:00,1374.0,1264.174595
2004-05-13 19:00:00,1378.0,1292.50957
2004-05-13 20:00:00,1428.0,1320.524946
2004-05-13 21:00:00,1336.0,1230.244982
2004-05-13 22:00:00,1234.0,1135.454816
2004-05-13 23:00:00,1300.0,1231.276651
2004-05-14 00:00:00,1246.0,1193.747708
2004-05-14 01:00:00,1141.0,1108.996935
2004-05-14 02:00:00,1014.0,996.485401
2004-05-14 03:00:00,938.0,940.608066
2004-05-14 04:00:00,988.0,978.409142
2004-05-14 05:00:00,983.0,1003.977081
2004-05-14 06:00:00,1033.0,987.805806
2004-05-14 07:00:00,1388.0,1300.490155
2004-05-14 08:00:00,1512.0,1416.720177
2004-05-14 09:00:00,1148.0,1149.837608
2004-05-14 10:00:00,1095.0,1071.53093
2004-05-14 11:00:00,987.0,992.392024
2004-05-14 12:00:00,984.0,978.220148
2004-05-14 13:00:00,1072.0,1045.618992
2004-05-14 14:00:00,1048.0,1032.57831
2004-05-14 15:00:00,1042.0,991.997295
2004-05-14 16:00:00,1113.0,1030.003123
2004-05-14 17:00:00,1146.0,1074.423105
2004-05-14 18:00:00,1239.0,1205.341648
2004-05-14 19:00:00,1302.0,1305.976296
2004-05-14 20:00:00,1181.0,1172.891738
2004-05-14 21:00:00,1068.0,1062.92646
2004-05-14 22:00:00,1135.0,1108.023989
2004-05-14 23:00:00,1121.0,1076.529003
2004-05-15 00:00:00,1131.0,1059.588804
2004-05-15 01:00:00,947.0,940.00764
2004-05-15 02:00:00,935.0,943.307047
2004-05-15 03:00:00,941.0,948.373129
2004-05-15 04:00:00,867.0,900.115461
2004-05-15 05:00:00,839.0,822.852218
2004-05-15 06:00:00,873.0,871.312461
2004-05-15 07:00:00,1065.0,1007.35769
2004-05-15 08:00:00,1187.0,1154.344838
2004-05-15 09:00:00,1249.0,1196.760816
2004-05-15 10:00:00,1157.0,1117.179034
2004-05-15 11:00:00,988.0,929.312705
2004-05-15 12:00:00,1025.0,943.675648
2004-05-15 13:00:00,997.0,933.005504
2004-05-15 14:00:00,916.0,845.766959
2004-05-15 15:00:00,965.0,884.501003
2004-05-15 16:00:00,985.0,890.845692
2004-05-15 17:00:00,1026.0,907.90806
2004-05-15 18:00:00,1125.0,1008.48501
2004-05-15 19:00:00,1159.0,1037.298098
2004-05-15 20:00:00,1284.0,1143.333655
2004-05-15 21:00:00,1101.0,1036.382988
2004-05-15 22:00:00,1101.0,1001.519056
2004-05-15 23:00:00,1183.0,1112.886647
2004-05-16 00:00:00,1132.0,1066.055727
2004-05-16 01:00:00,998.0,986.03199
2004-05-16 02:00:00,911.0,870.94557
2004-05-16 03:00:00,875.0,870.333342
2004-05-16 04:00:00,808.0,791.439798
2004-05-16 05:00:00,792.0,784.990101
2004-05-16 06:00:00,822.0,778.438042
2004-05-16 07:00:00,918.0,881.059343
2004-05-16 08:00:00,975.0,918.179996
2004-05-16 09:00:00,1047.0,978.497892
2004-05-16 10:00:00,1053.0,988.12277
2004-05-16 11:00:00,1017.0,915.903345
2004-05-16 12:00:00,1021.0,897.456358
2004-05-16 13:00:00,941.0,799.962134
2004-05-16 14:00:00,991.0,815.016391
2004-05-16 15:00:00,1117.0,870.182586
2004-05-16 16:00:00,1217.0,941.548997
2004-05-16 17:00:00,1248.0,974.847188
2004-05-16 18:00:00,1242.0,992.775847
2004-05-16 19:00:00,1403.0,1129.638032
2004-05-16 20:00:00,1238.0,1046.666637
2004-05-16 21:00:00,1093.0,936.522755
2004-05-16 22:00:00,1034.0,897.996538
2004-05-16 23:00:00,934.0,852.186883
2004-05-17 00:00:00,913.0,848.04799
2004-05-17 01:00:00,835.0,766.258441
2004-05-17 02:00:00,773.0,684.038785
2004-05-17 03:00:00,771.0,679.184175
2004-05-17 04:00:00,805.0,699.317077
2004-05-17 05:00:00,930.0,867.655667
2004-05-17 06:00:00,1009.0,964.604532
2004-05-17 07:00:00,1196.0,1112.269578
2004-05-17 08:00:00,1010.0,975.108626
2004-05-17 09:00:00,990.0,939.965852
2004-05-17 10:00:00,988.0,930.82556
2004-05-17 11:00:00,979.0,911.832044
2004-05-17 12:00:00,1029.0,961.530294
2004-05-17 13:00:00,984.0,917.811755
2004-05-17 14:00:00,985.0,897.002923
2004-05-17 15:00:00,981.0,885.218788
2004-05-17 16:00:00,1020.0,914.208759
2004-05-17 17:00:00,1106.0,1014.178461
2004-05-17 18:00:00,1153.0,1063.376906
2004-05-17 19:00:00,1215.0,1121.311542
2004-05-17 20:00:00,1094.0,1045.931829
2004-05-17 21:00:00,944.0,865.645661
2004-05-17 22:00:00,964.0,889.202078
2004-05-17 23:00:00,1003.0,921.132554
2004-05-18 00:00:00,914.0,855.39945
2004-05-18 01:00:00,839.0,786.215659
2004-05-18 02:00:00,830.0,771.519532
2004-05-18 03:00:00,812.0,740.359738
2004-05-18 04:00:00,832.0,743.013069
2004-05-18 05:00:00,903.0,813.964374
2004-05-18 06:00:00,1022.0,946.006324
2004-05-18 07:00:00,1378.0,1249.032434
2004-05-18 08:00:00,1745.0,1597.976114
2004-05-18 09:00:00,1326.0,1197.034387
2004-05-18 10:00:00,1215.0,1123.631282
2004-05-18 11:00:00,1138.0,1040.595219
2004-05-18 12:00:00,1244.0,1123.273285
2004-05-18 13:00:00,1261.0,1151.167458
2004-05-18 14:00:00,1182.0,1037.850448
2004-05-18 15:00:00,1208.0,1080.216672
2004-05-18 16:00:00,1158.0,973.904205
2004-05-18 17:00:00,1346.0,1179.659756
2004-05-18 18:00:00,1443.0,1273.45558
2004-05-18 19:00:00,1440.0,1341.581508
2004-05-18 20:00:00,1232.0,1152.039395
2004-05-18 21:00:00,1159.0,1081.281589
2004-05-18 22:00:00,1081.0,974.993324
2004-05-18 23:00:00,1083.0,994.660655
2004-05-19 00:00:00,1069.0,1002.080013
2004-05-19 01:00:00,940.0,909.938678
2004-05-19 02:00:00,901.0,878.226154
2004-05-19 03:00:00,848.0,823.600519
2004-05-19 04:00:00,846.0,824.724953
2004-05-19 05:00:00,848.0,811.331929
2004-05-19 06:00:00,980.0,918.636139
2004-05-19 07:00:00,1408.0,1272.292822
2004-05-19 08:00:00,1716.0,1581.916614
2004-05-19 09:00:00,1475.0,1340.617711
2004-05-19 10:00:00,1262.0,1140.246288
2004-05-19 11:00:00,1156.0,1068.378372
2004-05-19 12:00:00,1192.0,1056.59649
2004-05-19 13:00:00,1233.0,1097.037704
2004-05-19 14:00:00,1208.0,1042.597821
2004-05-19 15:00:00,1215.0,1047.054526
2004-05-19 16:00:00,1251.0,1099.927785
2004-05-19 17:00:00,1358.0,1192.58164
2004-05-19 18:00:00,1379.0,1269.629331
2004-05-19 19:00:00,1379.0,1235.889787
2004-05-19 20:00:00,1373.0,1214.718877
2004-05-19 21:00:00,1197.0,1012.591459
2004-05-19 22:00:00,1238.0,1003.404993
2004-05-19 23:00:00,1255.0,1055.131818
2004-05-20 00:00:00,1164.0,1025.989551
2004-05-20 01:00:00,1046.0,950.753634
2004-05-20 02:00:00,956.0,876.21981
2004-05-20 03:00:00,885.0,814.864715
2004-05-20 04:00:00,877.0,773.07257
2004-05-20 05:00:00,925.0,809.954914
2004-05-20 06:00:00,1086.0,976.278931
2004-05-20 07:00:00,1490.0,1257.89013
2004-05-20 08:00:00,1763.0,1506.998541
2004-05-20 09:00:00,1462.0,1252.835932
2004-05-20 10:00:00,1232.0,1074.526273
2004-05-20 11:00:00,1239.0,1073.216702
2004-05-20 12:00:00,1218.0,1025.515556
2004-05-20 13:00:00,1235.0,1051.976711
2004-05-20 14:00:00,1196.0,1040.330552
2004-05-20 15:00:00,1288.0,1129.575117
2004-05-20 16:00:00,1248.0,1072.328911
2004-05-20 17:00:00,1401.0,1232.184324
2004-05-20 18:00:00,1401.0,1287.389234
2004-05-20 19:00:00,1444.0,1277.56068
2004-05-20 20:00:00,1379.0,1250.9469
2004-05-20 21:00:00,1251.0,1129.791276
2004-05-20 22:00:00,1269.0,1113.415656
2004-05-20 23:00:00,1242.0,1139.397238
2004-05-21 00:00:00,1045.0,1005.957116
2004-05-21 01:00:00,937.0,884.093755
2004-05-21 02:00:00,875.0,825.769579
2004-05-21 03:00:00,889.0,864.072854
2004-05-21 04:00:00,888.0,852.7171
2004-05-21 05:00:00,881.0,837.877338
2004-05-21 06:00:00,998.0,972.950557
2004-05-21 07:00:00,1517.0,1381.832372
2004-05-21 08:00:00,1522.0,1432.383566
2004-05-21 09:00:00,1417.0,1316.551371
2004-05-21 10:00:00,1329.0,1234.052008
2004-05-21 11:00:00,1203.0,1060.254566
2004-05-21 12:00:00,1234.0,1053.393305
2004-05-21 13:00:00,1286.0,1073.04738
2004-05-21 14:00:00,1298.0,1069.160321
2004-05-21 15:00:00,1308.0,1063.403786
2004-05-21 16:00:00,1276.0,1054.356266
2004-05-21 17:00:00,1234.0,998.900068
2004-05-21 18:00:00,1419.0,1214.659886
2004-05-21 19:00:00,1325.0,1176.271437
2004-05-21 20:00:00,1346.0,1177.637822
2004-05-21 21:00:00,1241.0,1103.173014
2004-05-21 22:00:00,1274.0,1110.6191
2004-05-21 23:00:00,1321.0,1134.392913
2004-05-22 00:00:00,1424.0,1226.060811
2004-05-22 01:00:00,1357.0,1211.431107
2004-05-22 02:00:00,1123.0,1071.897771
2004-05-22 03:00:00,1003.0,971.106077
2004-05-22 04:00:00,951.0,909.526341
2004-05-22 05:00:00,941.0,895.591373
2004-05-22 06:00:00,986.0,938.059664
2004-05-22 07:00:00,1153.0,1043.548038
2004-05-22 08:00:00,1323.0,1153.171018
2004-05-22 09:00:00,1315.0,1129.96489
2004-05-22 10:00:00,1303.0,1097.31388
2004-05-22 11:00:00,1238.0,1035.092223
2004-05-22 12:00:00,1259.0,1073.576636
2004-05-22 13:00:00,1246.0,1065.193937
2004-05-22 14:00:00,1154.0,959.145524
2004-05-22 15:00:00,1237.0,1015.665239
2004-05-22 16:00:00,1315.0,1044.330462
2004-05-22 17:00:00,1466.0,1176.059407
2004-05-22 18:00:00,1409.0,1147.96988
2004-05-22 19:00:00,1366.0,1121.921913
2004-05-22 20:00:00,1241.0,1062.783101
2004-05-22 21:00:00,1123.0,941.027374
2004-05-22 22:00:00,1321.0,1069.052886
2004-05-22 23:00:00,1397.0,1156.955378
2004-05-23 00:00:00,1507.0,1287.371993
2004-05-23 01:00:00,1405.0,1230.898105
2004-05-23 02:00:00,1192.0,1088.358272
2004-05-23 03:00:00,1199.0,1142.672793
2004-05-23 04:00:00,973.0,936.111777
2004-05-23 05:00:00,864.0,792.635943
2004-05-23 06:00:00,886.0,787.348367
2004-05-23 07:00:00,988.0,872.901571
2004-05-23 08:00:00,1008.0,899.98475
2004-05-23 09:00:00,976.0,825.909172
2004-05-23 10:00:00,978.0,822.926077
2004-05-23 11:00:00,987.0,819.420915
2004-05-23 12:00:00,1030.0,847.704396
2004-05-23 13:00:00,955.0,818.929413
2004-05-23 14:00:00,924.0,756.524107
2004-05-23 15:00:00,1005.0,822.822794
2004-05-23 16:00:00,1059.0,873.2059
2004-05-23 17:00:00,1079.0,904.131527
2004-05-23 18:00:00,1070.0,909.640818
2004-05-23 19:00:00,1085.0,904.021562
2004-05-23 20:00:00,1066.0,891.939156
2004-05-23 21:00:00,1094.0,946.353606
2004-05-23 22:00:00,1110.0,944.320849
2004-05-23 23:00:00,968.0,859.277191
2004-05-24 00:00:00,906.0,808.094898
2004-05-24 01:00:00,849.0,757.108655
2004-05-24 02:00:00,774.0,679.561559
2004-05-24 03:00:00,746.0,638.463335
2004-05-24 04:00:00,753.0,591.619239
2004-05-24 05:00:00,749.0,604.686334
2004-05-24 06:00:00,864.0,745.417374
2004-05-24 07:00:00,1002.0,908.841049
2004-05-24 08:00:00,970.0,952.098076
2004-05-24 09:00:00,898.0,873.343083
2004-05-24 10:00:00,847.0,833.768609
2004-05-24 11:00:00,847.0,810.219045
2004-05-24 12:00:00,871.0,828.19376
2004-05-24 13:00:00,869.0,842.718532
2004-05-24 14:00:00,875.0,829.781282
2004-05-24 15:00:00,895.0,844.387999
2004-05-24 16:00:00,926.0,864.014201
2004-05-24 17:00:00,996.0,965.762056
2004-05-24 18:00:00,997.0,1028.187599
2004-05-24 19:00:00,1006.0,996.887717
2004-05-24 20:00:00,895.0,878.260534
2004-05-24 21:00:00,862.0,812.924401
2004-05-24 22:00:00,858.0,798.448186
2004-05-24 23:00:00,853.0,823.099641
